stock_locate,tracking_number,timestamp,shares,cross_price,match_number,cross_type
5849,2,0 days 09:30:00.725687858,2331,167200,159587,0
2584,1,0 days 09:30:00.725739241,36,69900,159596,0
8779,1,0 days 09:30:00.725773029,0,0,159603,0
3460,1,0 days 09:30:00.725864293,0,0,159625,0
3357,3,0 days 09:30:00.725994397,4357,101000,159650,0
7096,1,0 days 09:30:00.726093128,0,0,159672,0
4348,1,0 days 09:30:00.726151610,0,0,159674,0
4840,1,0 days 09:30:00.726206431,2,238200,159675,0
4892,1,0 days 09:30:00.726242267,787,481900,159688,0
774,1,0 days 09:30:00.726290643,766,1009300,159708,0
2780,1,0 days 09:30:00.726369236,0,0,159721,0
7013,1,0 days 09:30:00.726423223,0,0,159723,0
171,2,0 days 09:30:00.726469958,9000,57,159738,0
2670,1,0 days 09:30:00.726525395,0,0,159740,0
1023,1,0 days 09:30:00.726648910,2728,508700,159758,0
4058,1,0 days 09:30:00.726655413,0,0,159764,0
1065,2,0 days 09:30:00.726793284,5056,59000,159789,0
3874,1,0 days 09:30:00.726884118,0,0,159793,0
7758,2,0 days 09:30:00.726992839,3680,235200,159823,0
4762,1,0 days 09:30:00.727076047,17,251200,159826,0
3905,1,0 days 09:30:00.727078007,0,0,159830,0
4057,1,0 days 09:30:00.727134442,0,0,159833,0
4585,2,0 days 09:30:00.727200122,467,15000,159851,0
3533,1,0 days 09:30:00.727280788,435,634800,159854,0
4377,1,0 days 09:30:00.727333766,13,79900,159868,0
2068,3,0 days 09:30:00.727399623,225,48500,159876,0
1760,1,0 days 09:30:00.727429636,0,0,159887,0
1375,1,0 days 09:30:00.727471074,277,825300,159890,0
3177,1,0 days 09:30:00.727686614,0,0,159914,0
8867,1,0 days 09:30:00.727815196,0,0,159932,0
6405,1,0 days 09:30:00.727884090,57,524700,159945,0
7220,1,0 days 09:30:00.727950345,0,0,159958,0
7954,1,0 days 09:30:00.728020292,0,0,159976,0
2387,3,0 days 09:30:00.728093744,34467,3800,159992,0
3236,1,0 days 09:30:00.728155040,19193,185400,160010,0
7692,1,0 days 09:30:00.728281527,0,0,160028,0
3137,2,0 days 09:30:00.728336197,100,222100,160030,0
2283,1,0 days 09:30:00.728370346,0,0,160044,0
3756,1,0 days 09:30:00.728441200,715,614700,160045,0
7214,1,0 days 09:30:00.728497094,0,0,160048,0
2073,1,0 days 09:30:00.728508093,0,0,160049,0
1783,1,0 days 09:30:00.728570848,0,0,160069,0
5342,1,0 days 09:30:00.728616648,0,0,160081,0
1827,1,0 days 09:30:00.728675156,0,0,160082,0
6484,1,0 days 09:30:00.728749072,254,356600,160102,0
7282,1,0 days 09:30:00.728806282,0,0,160108,0
5168,1,0 days 09:30:00.728858002,0,0,160119,0
4644,3,0 days 09:30:00.728925805,177,15000,160139,0
5882,1,0 days 09:30:00.728965726,2148,94000,160158,0
5406,1,0 days 09:30:00.728983883,0,0,160159,0
6989,1,0 days 09:30:00.729099563,479,1368300,160189,0
7598,1,0 days 09:30:00.729149397,0,0,160192,0
7626,2,0 days 09:30:00.729229580,1025,411300,160218,0
5643,1,0 days 09:30:00.729296215,0,0,160227,0
5982,1,0 days 09:30:00.729323628,0,0,160228,0
2436,1,0 days 09:30:00.729346576,0,0,160229,0
3804,1,0 days 09:30:00.729388720,0,0,160233,0
8110,1,0 days 09:30:00.729470180,0,0,160250,0
7941,1,0 days 09:30:00.729537570,0,0,160263,0
2638,1,0 days 09:30:00.729592884,0,0,160267,0
3114,1,0 days 09:30:00.729644517,437,542100,160283,0
3088,3,0 days 09:30:00.729690366,2140,10200,160288,0
1379,1,0 days 09:30:00.729700336,0,0,160289,0
6355,1,0 days 09:30:00.729778732,0,0,160321,0
8065,1,0 days 09:30:00.729829720,0,0,160323,0
6492,1,0 days 09:30:00.729885701,0,0,160349,0
5799,1,0 days 09:30:00.729952313,0,0,160362,0
8663,1,0 days 09:30:00.730011473,0,0,160381,0
8370,1,0 days 09:30:00.730075758,0,0,160398,0
4066,1,0 days 09:30:00.730082639,0,0,160399,0
6433,1,0 days 09:30:00.730138822,0,0,160420,0
1934,1,0 days 09:30:00.730212659,0,0,160431,0
7232,1,0 days 09:30:00.730312822,794,1163000,160462,0
2071,1,0 days 09:30:00.730383465,0,0,160495,0
2312,1,0 days 09:30:00.730432192,0,0,160497,0
3294,1,0 days 09:30:00.730470117,0,0,160498,0
518,2,0 days 09:30:00.730497134,1000,27500,160501,0
8491,1,0 days 09:30:00.730577705,0,0,160534,0
7840,1,0 days 09:30:00.730615931,0,0,160535,0
995,1,0 days 09:30:00.730659328,0,0,160536,0
3339,1,0 days 09:30:00.730715512,0,0,160567,0
8729,3,0 days 09:30:00.730797977,1195,133600,160589,0
8773,1,0 days 09:30:00.730910215,3459,386100,160622,0
4068,1,0 days 09:30:00.730974053,0,0,160647,0
6924,1,0 days 09:30:00.731034671,0,0,160656,0
7012,1,0 days 09:30:00.731070729,0,0,160657,0
8647,2,0 days 09:30:00.731114019,17361,23600,160659,0
4302,1,0 days 09:30:00.731123581,0,0,160669,0
4474,1,0 days 09:30:00.731250491,0,0,160693,0
7630,1,0 days 09:30:00.731327194,0,0,160694,0
8343,1,0 days 09:30:00.731393576,0,0,160695,0
2212,1,0 days 09:30:00.731449811,0,0,160705,0
8218,1,0 days 09:30:00.731491519,0,0,160728,0
248,1,0 days 09:30:00.731547835,0,0,160729,0
6432,1,0 days 09:30:00.731612280,0,0,160758,0
6189,1,0 days 09:30:00.731635510,0,0,160761,0
4968,1,0 days 09:30:00.731699651,41,194400,160773,0
3883,1,0 days 09:30:00.731757843,0,0,160806,0
6770,1,0 days 09:30:00.731811832,373,157000,160807,0
5386,3,0 days 09:30:00.731891179,278,33200,160842,0
1566,2,0 days 09:30:00.732007746,374,11600,160868,0
8711,1,0 days 09:30:00.732050485,0,0,160900,0
8471,1,0 days 09:30:00.732100277,0,0,160902,0
2345,1,0 days 09:30:00.732161656,0,0,160903,0
8464,1,0 days 09:30:00.732221015,106,359300,160932,0
8375,1,0 days 09:30:00.732297483,0,0,160951,0
276,1,0 days 09:30:00.732380980,0,0,160952,0
4021,1,0 days 09:30:00.732426537,0,0,160983,0
5435,2,0 days 09:30:00.732472298,20,9400,160985,0
7206,1,0 days 09:30:00.732574647,0,0,161018,0
4379,1,0 days 09:30:00.732622430,0,0,161026,0
1928,1,0 days 09:30:00.732664437,0,0,161039,0
1207,1,0 days 09:30:00.732770240,1034,1575100,161058,0
8586,1,0 days 09:30:00.732822326,0,0,161091,0
354,1,0 days 09:30:00.732845708,0,0,161092,0
7909,1,0 days 09:30:00.732927526,901,280200,161104,0
763,1,0 days 09:30:00.733018177,321,172800,161131,0
678,1,0 days 09:30:00.733091418,0,0,161134,0
7632,1,0 days 09:30:00.733158486,0,0,161165,0
7431,1,0 days 09:30:00.733191787,0,0,161166,0
6431,3,0 days 09:30:00.733268434,1901,24500,161193,0
1811,1,0 days 09:30:00.733354405,0,0,161206,0
1612,1,0 days 09:30:00.733466359,805,1661600,161227,0
8763,1,0 days 09:30:00.733603819,1973,352900,161260,0
579,1,0 days 09:30:00.733665192,0,0,161263,0
7576,1,0 days 09:30:00.733938053,9323,596000,161303,0
6145,1,0 days 09:30:00.734214651,0,0,161328,0
3786,1,0 days 09:30:00.734296387,0,0,161329,0
1949,2,0 days 09:30:00.734333516,30604,367200,161331,0
3971,1,0 days 09:30:00.734346944,0,0,161332,0
536,2,0 days 09:30:00.734577430,2,104200,161366,0
5118,1,0 days 09:30:00.734684642,498,259500,161369,0
5222,1,0 days 09:30:00.734740171,0,0,161372,0
1724,1,0 days 09:30:00.734802569,432,60500,161373,0
6764,1,0 days 09:30:00.734881082,0,0,161376,0
775,1,0 days 09:30:00.734939417,0,0,161377,0
6113,1,0 days 09:30:00.735052589,6505,189000,161408,0
3509,1,0 days 09:30:00.735134314,387,104900,161411,0
7312,1,0 days 09:30:00.735231895,837,6100,161414,0
5979,2,0 days 09:30:00.735295234,966,247200,161420,0
3421,1,0 days 09:30:00.735327395,0,0,161438,0
4428,1,0 days 09:30:00.735392512,0,0,161440,0
3323,1,0 days 09:30:00.735440706,0,0,161453,0
2487,2,0 days 09:30:00.735497174,500,53800,161455,0
5369,1,0 days 09:30:00.735662662,4986,614800,161461,0
5830,1,0 days 09:30:00.735814342,0,0,161494,0
2210,1,0 days 09:30:00.735868216,0,0,161495,0
